% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=165375, Fri Dec 13 11:53:12 2024
1 11 -0.055499127388743096 -0.01661718758933412 0.0052378689927105575 0.036761127432613845 0.9355282922946053 0.9631648133713564 0.9829549349213944 0.9863875520338409 0.991065318229098 0.9948156962746497 1.0024067931186076 1.0051808620745084 1.0170249278194157 1.0258996756523502 1.0420874493541448 1.0479058976705735
2 22 -0.055499127388743096 -0.01661718758933412 0.0052378689927105575 0.036761127432613845 0.9355282922946053 0.9631648133713564 0.9829549349213944 0.9863875520338409 0.991065318229098 0.9948156962746497 1.0024067931186076 1.0051808620745084 1.0170249278194157 1.0258996756523502 1.0420874493541448 1.0479058976705735
3 33 -0.055499127388743096 -0.01661718758933412 0.0052378689927105575 0.036761127432613845 0.9355282922946053 0.9631648133713564 0.9829549349213944 0.9863875520338409 0.991065318229098 0.9948156962746497 1.0024067931186076 1.0051808620745084 1.0170249278194157 1.0258996756523502 1.0420874493541448 1.0479058976705735
4 44 -0.055499127388743096 -0.01661718758933412 0.0052378689927105575 0.036761127432613845 0.9355282922946053 0.9631648133713564 0.9829549349213944 0.9863875520338409 0.991065318229098 0.9948156962746497 1.0024067931186076 1.0051808620745084 1.0170249278194157 1.0258996756523502 1.0420874493541448 1.0479058976705735
5 55 -0.055499127388743096 -0.01661718758933412 0.0052378689927105575 0.036761127432613845 0.9355282922946053 0.9631648133713564 0.9829549349213944 0.9863875520338409 0.991065318229098 0.9948156962746497 1.0024067931186076 1.0051808620745084 1.0170249278194157 1.0258996756523502 1.0420874493541448 1.0479058976705735
6 66 -0.055499127388743096 -0.01661718758933412 0.0052378689927105575 0.036761127432613845 0.9355282922946053 0.9631648133713564 0.9829549349213944 0.9863875520338409 0.991065318229098 0.9948156962746497 1.0024067931186076 1.0051808620745084 1.0170249278194157 1.0258996756523502 1.0420874493541448 1.0479058976705735
7 77 -0.055499127388743096 -0.01661718758933412 0.0052378689927105575 0.036761127432613845 0.9355282922946053 0.9631648133713564 0.9829549349213944 0.9863875520338409 0.991065318229098 0.9948156962746497 1.0024067931186076 1.0051808620745084 1.0170249278194157 1.0258996756523502 1.0420874493541448 1.0479058976705735
8 88 -0.055499127388743096 -0.01661718758933412 0.0052378689927105575 0.036761127432613845 0.9355282922946053 0.9631648133713564 0.9829549349213944 0.9863875520338409 0.991065318229098 0.9948156962746497 1.0024067931186076 1.0051808620745084 1.0170249278194157 1.0258996756523502 1.0420874493541448 1.0479058976705735
9 99 -0.055499127388743096 -0.01661718758933412 0.0052378689927105575 0.036761127432613845 0.9355282922946053 0.9631648133713564 0.9829549349213944 0.9863875520338409 0.991065318229098 0.9948156962746497 1.0024067931186076 1.0051808620745084 1.0170249278194157 1.0258996756523502 1.0420874493541448 1.0479058976705735
10 110 -0.055499127388743096 -0.01661718758933412 0.0052378689927105575 0.036761127432613845 0.9355282922946053 0.9631648133713564 0.9829549349213944 0.9863875520338409 0.991065318229098 0.9948156962746497 1.0024067931186076 1.0051808620745084 1.0170249278194157 1.0258996756523502 1.0420874493541448 1.0479058976705735
11 121 -0.055499127388743096 -0.01661718758933412 0.0052378689927105575 0.036761127432613845 0.9355282922946053 0.9631648133713564 0.9829549349213944 0.9863875520338409 0.991065318229098 0.9948156962746497 1.0024067931186076 1.0051808620745084 1.0170249278194157 1.0258996756523502 1.0420874493541448 1.0479058976705735
