% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=165375, Fri Dec 13 11:53:12 2024, <python>{}</python>
1 11 0.23879852439684796 0 0 0.2369202683065484 0.23183501216384286 0.2377643613838997 0.23799863970453566 0.24522370947498398 0.23969619305623807 0.23784618878429892 0.2298955270822406 0.23615592776993852 0.23782141801866455 0.24515198012897454 0.23623482062413448
2 22 0.26169921504412247 0 0 0.25860975106025275 0.2540231729629317 0.262057620567722 0.2636878669249134 0.27349476815534385 0.2610910985758555 0.2655969285923231 0.24708140870761072 0.2556868449293589 0.25869412884748794 0.27038843053039974 0.2605354122361359
3 33 0.28793810591045194 0 0 0.28111040082319266 0.2810750093934784 0.2878361466055506 0.2849389832363166 0.309389345707097 0.28810612835679555 0.29166004325667544 0.2715646858731433 0.27902154094373377 0.2825926557678018 0.30055083468964133 0.28423184602112894
4 44 0.338294630913672 0 0 0.3191156281035393 0.32834270578037306 0.3425451701108866 0.33493223499717545 0.3741925862600982 0.32999396418889804 0.34776562881336137 0.3215447855306921 0.3299840467687173 0.3335603537968827 0.3602029097058103 0.3353648636360409
5 55 0.38301883766469386 0 0 0.3605304918804583 0.3748569654225103 0.3841984742975819 0.3761045496530845 0.42373235822104627 0.3729094113342518 0.39399129279523504 0.3649693561539122 0.37271594271300534 0.36809718771854555 0.4107457015687976 0.3780026959772109
6 66 0.404874146826447 0 0 0.38256014138179867 0.3956425882382366 0.40269101691001175 0.3937269566869976 0.44286977716143594 0.3908768776395615 0.405843373487784 0.3738881775116009 0.39700941190695804 0.38722747811267116 0.4301895143150705 0.3978729162669875
7 77 0.40941800501591946 0 0 0.3841793073001864 0.403002115007054 0.38820721149493437 0.4110127923593208 0.4313166715179092 0.38956030354035054 0.41677139683040615 0.37931012603597075 0.40086326294542296 0.3914766632434958 0.43619282766558815 0.40108371041051816
8 88 0.3888930338467284 0 0 0.3554629738108237 0.38458052643851376 0.37349842799611377 0.38813280679301987 0.40836908926695775 0.36706895665620093 0.3854627299114158 0.359472480028898 0.37866847532713693 0.3829306114780044 0.4151656321184051 0.38045373292954204
9 99 0.36713320074813505 0 0 0.33719500905107125 0.36508708594295236 0.3534859039139294 0.3689672267475727 0.3838309876578583 0.3355858337692172 0.364412660472882 0.3367538528828288 0.35233936631991203 0.35937602482736647 0.3874320451453621 0.3564327980748205
10 110 0.34544607615081335 0 0 0.315975560319853 0.34282801455404166 0.32878662067294584 0.34393117613239177 0.35902599601882346 0.3132518717552727 0.34495291239638054 0.3190103840335369 0.33282574843908913 0.3361988148994991 0.3658699185440912 0.33352470872799983
11 121 0.36884182338073007 0 0 0.3369193636995309 0.362761143392439 0.3505808562244403 0.3745954050558124 0.38273364044245267 0.3342759304596171 0.3671572543159464 0.36088162495012643 0.36030473051184114 0.35396258797842484 0.38932898447067427 0.352907742566592
12 132 0.36183600419517614 0 0 0.33003111664353973 0.3528606542358194 0.3358800467710416 0.3682059551148849 0.3701461006991277 0.32712004056948 0.369795617179953 0.35235392143331845 0.3503086273305715 0.35066719678206315 0.3856933226915891 0.3508649642295436
13 143 0.3529498048750064 0 0 0.321184531693478 0.34636759165061426 0.330857637832095 0.35903424247175264 0.36294668006128356 0.3164345079328929 0.36014924511483276 0.33987514804859575 0.34695246821159526 0.33885725241134845 0.3681013508405599 0.3437823198287628
14 154 0.3276647357907034 0 0 0.2960296957064369 0.31947338543666304 0.29903863013033505 0.331193380241144 0.33238142004359555 0.28681222839685117 0.3348067400599151 0.31144695672384143 0.31994013394908816 0.31538023390396136 0.34163782484940286 0.32010163225415256
15 165 0.3279313901402564 0 0 0.2959917913231458 0.31967109169172286 0.30961242876374817 0.33049602172840464 0.3307882555195993 0.2820707642042427 0.3324750383259238 0.31198670819309615 0.31397133888217843 0.31755140735682247 0.33834216572177955 0.3134529285628643
16 176 0.29601637465839375 0 0 0.2633640670413291 0.2811345456976713 0.27849322473487587 0.2964561860787937 0.2936988698857406 0.2521157750981577 0.29774684863094814 0.2791507091369931 0.282990760570755 0.2840662361406527 0.30448969251409985 0.2781060453291468
17 187 0.2707121852947789 0 0 0.2413338182838334 0.2561929755707645 0.2543269395861145 0.264371576824256 0.25967432760190445 0.2322377195012399 0.27112768792415654 0.2560163256606048 0.2591790264296504 0.25920088062163316 0.2767804160127595 0.2504900355343413
18 198 0.2534801973584538 0 0 0.22139749783874385 0.2328667091709205 0.23480588558851215 0.24182375598399766 0.24757398201142425 0.2169351843114232 0.2558257335985558 0.2399454994139721 0.24249520313152254 0.24826020919506367 0.26170930076004345 0.237541829143579
19 209 0.22636637467002607 0 0 0.19588782360174772 0.20138077771298274 0.20826573677552354 0.21687244832598612 0.21925605647854407 0.193645838718527 0.22400418650497073 0.21847001028561905 0.21924704406872933 0.2199513146110028 0.2328242966023061 0.21251916172292853
20 220 0.21830257885546336 0 0 0.1881217905691079 0.19618880770968722 0.19979057593941835 0.2056118210260457 0.2132612672833598 0.1859368114193141 0.21771385811498095 0.21695472374007843 0.20734055972424653 0.21085984372112584 0.22299403265715204 0.2002634484929335
21 231 0.2053468242838163 0 0 0.17639407191162132 0.17618477047507933 0.18558694138190956 0.19789945362868872 0.19971535943592925 0.17570679921534701 0.20455470088518088 0.20412193220385796 0.19505726062869633 0.1972268174001262 0.2062726292754568 0.1844549858339571
22 242 0.18480932253704765 0 0 0.15671571853241842 0.1588934629037953 0.16589335994249269 0.18203944739107697 0.17732918692189845 0.154667364422846 0.1854651619668969 0.18449427951330882 0.1732342007824906 0.1774500427769634 0.18275620635976364 0.16402906425017066
23 253 0.18199694786793955 0 0 0.153838590098756 0.15747558291637997 0.16287163797238077 0.1792048987323053 0.1713768241284431 0.15134763913932586 0.18183314983294274 0.18455677386948308 0.17110627752765534 0.17405395565727183 0.18048195018615207 0.16055097768766116
24 264 0.18990664277313396 0 0 0.16020944556602235 0.16436778742016073 0.16992484756956386 0.18890268937984248 0.18237830908116215 0.15692662759747386 0.18876611209490524 0.18809984616315611 0.18022298005243623 0.1832951178648167 0.19807029293638445 0.16711102918009008
25 275 0.19778654273837745 0 0 0.1635160247027424 0.17112857784426708 0.17665983019296896 0.19370243415395572 0.19095830481180967 0.16092245874401154 0.19629257868364594 0.19545665908305368 0.18806953945815236 0.18944752772916304 0.21546777112185647 0.17160486934347147
26 286 0.21123243264215752 0 0 0.17181207679869223 0.18638676774970953 0.18989324451130765 0.20916789619155765 0.2034600825334313 0.17202222481547796 0.20876066397913196 0.20516382336666739 0.19970417615590477 0.1981784634155251 0.24680612642393643 0.1831876986105082
27 297 0.22589961431852384 0 0 0.18301147703853113 0.19908277798874782 0.204478232856609 0.2303063026028952 0.2168952847964582 0.18366847017436586 0.22018908581311858 0.22235210316702925 0.21346340014098245 0.21106761408579153 0.2689410160653023 0.19239250486237452
28 308 0.22047254599682012 0 0 0.17680856021641644 0.1921245977568094 0.19733696097586753 0.22271050136014792 0.20904961018403992 0.18244854581216718 0.21711349739236607 0.21701481342426487 0.20838543164411144 0.2053299967994593 0.26318686822619486 0.1878533019822802
29 319 0.2126331039830696 0 0 0.16865911211875553 0.18409422631665234 0.19229169634612853 0.21615503581240667 0.19735655870651372 0.1793194507101213 0.20859269953279408 0.2106543876038752 0.20368516387983812 0.19857323965832396 0.2586968101776625 0.17769319135947467
30 330 0.21121621112100686 0 0 0.16739283121518972 0.1826044308661356 0.18764562801646306 0.21575315457247277 0.1951634739950788 0.17929980599020576 0.20134251154557614 0.2125194791109205 0.20026283889074797 0.19739318644711756 0.26173980031720945 0.17521398169982091
31 341 0.1999130698002339 0 0 0.15540260922220264 0.17395552122957347 0.1760165726668018 0.20277417588979352 0.1846360095245173 0.17077100105203108 0.1891705360582195 0.19457596263606683 0.1858390794657601 0.1853122575068123 0.24876857140782876 0.1654726645652627
32 352 0.1923502864320939 0 0 0.15076290968441936 0.16726354889488346 0.1704870074617812 0.19538360569411203 0.17185837626158917 0.16552765049074725 0.18345461050475906 0.18412605949786354 0.17721637327295583 0.1802207064881054 0.2396851312221031 0.1574189669499146
33 363 0.18965037502883136 0 0 0.14952621300624305 0.16441140486870806 0.1673737906570091 0.1920302138014484 0.16827116479796858 0.16495147932341456 0.1802046185066902 0.1824803418454759 0.18504010413074082 0.1750259000000773 0.2369705555791631 0.15483302264963378
34 374 0.19610430250190514 0 0 0.15612744468038087 0.17077145532896063 0.17132284981550772 0.20353075523360825 0.1776687978509648 0.17127490048479446 0.18296399182953485 0.18873902299797665 0.18913336451255178 0.18067469369876282 0.24033600314578213 0.16256273680866656
35 385 0.20731163910920664 0 0 0.16593417269400967 0.17940473276864932 0.18227530889089824 0.21422654552494247 0.19432608657866826 0.1838987460770097 0.19330395810596745 0.19890775532843788 0.19724398402149856 0.19229474540250235 0.2535292697941376 0.17210729800134192
36 396 0.2058938946653672 0 0 0.16597769473438534 0.1772533956421827 0.18090374732562514 0.21136717955043874 0.19466088735893453 0.18270552233879128 0.18750439052721854 0.195440947269038 0.19902367908507546 0.1922893779529839 0.25182522953155656 0.16672152014094227
37 407 0.20183061294174817 0 0 0.1614791718044058 0.17295494317634114 0.17680529972880735 0.2095338419145586 0.18970310570071003 0.17743646913422628 0.18309464790413832 0.19016281524441894 0.19325767651060421 0.18882922768924512 0.24668713297442263 0.160885608756613
38 418 0.18983987199792715 0 0 0.15124878443509546 0.16026970904323534 0.16819986053015631 0.1981762103603303 0.17739267049445923 0.1667520642186095 0.16399253088875373 0.17663878303007707 0.17946183122044299 0.1787408905937492 0.2306883133800171 0.1521195108715339
39 429 0.17822083179742765 0 0 0.13569218005841124 0.14989637676177955 0.157172432455597 0.1885708039016215 0.16666052274609705 0.15483112394751458 0.15358632235501662 0.16440517991912507 0.1648737339521479 0.16907418814987474 0.21969052869051453 0.14691515251326054
40 440 0.17820004769783743 0 0 0.13581343995875325 0.14858447443106546 0.1611282045123584 0.18805542074366846 0.16660691072803935 0.1541940558153439 0.15426409567102914 0.16468009957824845 0.16444703556974208 0.16856614304096498 0.21955247674434 0.14492805653792945
41 451 0.18017715642433452 0 0 0.13651485928934473 0.15052624507449078 0.16533776598986108 0.18898440220962603 0.1692490708428814 0.15596924069774015 0.15930559602096458 0.16462459733200654 0.164497635981448 0.17067203433167044 0.22013015173938394 0.1432079816208536
42 462 0.18502521403670324 0 0 0.14026728187932502 0.1552236439564016 0.169411588224938 0.19500562594087245 0.17097326524981646 0.15911248413356457 0.16668050721401975 0.17357378330576304 0.1675307879120346 0.17443117971580918 0.2263726177476897 0.14618438615452392
